smiles,antibiotic
NC(=N)NS(=O)(=O)c1ccc(cc1)N,0
Nc1ccc(c(c1)O)C(=O)O,0
CC(=O)NCC(=O)OCC(=O)c1ccccc1,0
O=C(O)c1ccccc1,0
Cl.N=C(N)NC(=N)NCCc1ccccc1,0
Cl.N=C(N)NC(=N)NCCc1ccccc1,0
C[C@@H](NS(=O)(=O)c1ccc(cc1)C)C(=O)O,0
O=C(O)C(O)C(O)(Cc1ccc(O)cc1)C(=O)O,0
Nc1ccc(cc1)S(=O)(=O)N,0
Cl.NC(Cc1ccc(O)cc1)C(=O)O,0
Nc1ccc(cc1Cl)C(F)(F)F,0
NNC(=S)NCc1ccc(cc1)F,0
O[C@@H](/C=N/NC(=O)CCCCCCC(=O)Nc1ccccc1O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O,0
Cc1cc(cc(c1)S(=O)(=O)N)C(=O)O,0
CNCC(=O)c1ccc(O)c(O)c1.Cl,0
CNC[C@H](O)c1cccc(c1)O,0
Oc1cc(cc(c1)O)O,0
CC(C)/C(=N/O)c1ccccc1,0
CN(CC(=O)O)S(=O)(=O)c1ccc(cc1)F,0
Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],0
CCc1cccc(c1NC(=O)C)C,0
COc1ccc(cc1)S(=O)(=O)N(C)C,0
CNC(=O)Oc1ccccc1OC(C)C,0
OC(=O)c1cc(ccc1Cl)Cl,0
COC(=O)c1cc(OC)c(OC)c(OC)c1,0
ONC(=O)CNC(=O)c1ccc(cc1)Cl,0
Oc1ccc(c(c1)S(=O)(=O)O)O,0
O[As](=O)(O)c1ccc(cc1)[N+](=O)[O-],0
OCCNCCNc1ccc(cc1)[N+](=O)[O-],0
C[C@H](NCc1ccc(cc1)OCC(=O)N)C(=O)N,0
Cc1cccc(c1)C(=O)NN,0
CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl,0
O=C(O)C=Cc1ccc(O)c(O)c1,0
Cl.NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,0
OCCc1ccccc1,0
CN(C)S(=O)(=O)Nc1cccc(c1)N,0
COc1ccc(cc1)C(=O)NCC(=O)O,0
CNC(=O)C(=O)Nc1cc(ccc1F)F,0
CC(C)(C)OC(=O)C[C@@H](CC=C)C(=O)OCCNC(=O)[C@@H](CC=C)CC(=O)N[C@H](CO)Cc1ccccc1,0
CC(N)C(O)c1cccc(O)c1.O=C(O)C(O)C(O)C(=O)O,0
OC(=O)c1cc(c(c(c1)O)O)O,0
CC(C)(C)c1cccc(c1)CN,0
COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl,0
CCCCNc1ccccc1,0
CCC(=O)NNC(=O)c1cccc(c1)O,0
CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1.O=C(O)C(O)C(O)C(=O)O,0
CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl,0
CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1,0
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0
C/C=C(\C(=N\O)C)c1ccccc1,0
Cl.NCC(=O)c1ccccc1,0
C[C@@H](COC(=O)[C@H](CC=C)CC(=O)OC(C)(C)C)NC(=O)[C@@H](CC=C)CC(=O)N[C@H](CO)Cc1ccccc1,0
N[C@@H](CCO)c1cccc(c1)Cl,0
NNC(=O)c1ccc(cc1O)OC[C@@H](O)CO,0
ON([NH2+][O-])c1ccccc1,0
COc1ccc(cc1S(=O)(=O)NCCO)C,0
Nc1ccc(cc1)[C@@H](O)[C@@H](O)CO,0
CN(C)S(=O)(=O)c1ccc(cc1)C#N,0
CC(C)(C)OC(=O)C[C@H](CC=C)C(=O)OCCNC(=O)[C@H](CC=C)CC(=O)N(CCO)Cc1ccccc1,0
CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,0
C[C@H](COC(=O)[C@H](CC=C)CC(=O)OC(C)(C)C)NC(=O)[C@@H](CC=C)CC(=O)N[C@H](CO)Cc1ccccc1,0
Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,0
CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.CS(=O)(=O)O,0
CNC(C)C(O)c1ccccc1.Cl,0
CCC(=O)c1c(O)cc(O)cc1O,0
N[C@@H](Cc1ccc(cc1)Cl)C(=O)O,0
NC(=O)c1cccc(c1)N,0
O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1,0
COC(=O)c1c(C)cc(O)cc1O,0
COc1ccc(C(=O)O)c(O)c1OC,0
CC(=O)NS(=O)(=O)c1ccc(N)cc1,0
COc1ccccc1CCCCN,0
NCc1ccc(cc1)C(=O)N,0
CC(C)NC(=O)[C@@H](N)c1ccccc1,0
O=C(CCCl)NCCc1ccccc1,0
CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC.Cl,0
COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC,0
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,0
CC(N)C(O)c1ccccc1.Cl,0
Cc1ccc(cc1)NC(=O)C[C@@H](N)C(=O)O,0
CC(C)Oc1ccc(cc1CN)Cl,0
CSc1ccccc1CN,0
O[C@@H](/C=N/NC(=O)CCCCCC(=O)Nc1ccccc1O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O,0
N[C@@H](Cc1ccccc1F)C(=O)O,0
NCCNc1ccc(c(c1)NCCO)[N+](=O)[O-],0
COc1cc(c(c(c1)O)C(=O)O)O,0
COc1ccc(c(c1)N)O,0
CC(=O)Nc1ccc(CC(=O)O)cc1,0
O=C(O)CCNC(=O)c1ccccc1,0
COC(=O)c1ccccc1N(C)S(=O)(=O)C,0
Nc1ccc(C(=O)[O-])c(O)c1.[Na+],0
Cc1ccc(c(c1)F)NC(=O)CN,0
CC(C)(N)Cc1ccccc1,0
COc1ccc(c(c1)CCNC(=O)CN)OC,0
O[C@H](Cc1ccccc1)C(=O)O,0
O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,0
CC(=O)Nc1c(cc(c(c1I)C(=O)O)I)I,0
Cl.NCC(CC(=O)O)c1ccc(Cl)cc1,0
O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,0
OC(=O)/C=C/C(=O)NCc1ccccc1,0
Cc1c(c(c(c(c1C)C)CN)C)C,0
O=C(O)c1ccccc1O,0
C[C@@H](N)C(=O)Nc1cc(ccc1C)F,0
N[C@@H](CSCc1ccccc1Cl)C(=O)O,0
CCCNC(C)(C)COC(=O)c1ccccc1.Cl,0
CCOC(=O)C[C@@H](N)c1cccc(c1)O,0
COc1cc(c(cc1OC)CC(=O)NN)CO,0
OCc1ccccc1O,0
OCc1ccccc1O,0
C[C@H](N)c1ccc(cc1)Cl,0
Cc1ccc(c(c1)C)NC(=N)N=C(N)N,0
COc1cccc(c1C(=O)NCCCO)OC,0
CC(=O)Oc1cccc(O)c1,0
N[C@@H](C(=O)O)c1ccc(c(c1)C(=O)O)C(=O)O,0
CCc1ccc(cc1)OC[C@@H](O)CN,0
COc1ccccc1OCC(O)CO,0
CN(c1cccc(c1)C(=O)N)S(=O)(=O)C,0
OC[C@@H](O)[C@H](O)[C@@H](O)/C=N/NC(=O)CCCCCCC(=O)Nc1ccccc1O,0
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1.Cl,0
CC(C)(C)OC(=O)C[C@H](CC=C)C(=O)O[C@@H](CNC(=O)[C@@H](CC=C)CC(=O)NCCO)c1ccccc1,0
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],0
CC(C)(C)OC(=O)C[C@@H](CC=C)C(=O)O[C@@H](CNC(=O)[C@H](CC=C)CC(=O)NCCO)c1ccccc1,0
CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,0
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.O=C(O)C=CC(=O)O,0
Cc1cc(c(cc1S(=O)(=O)N)S(=O)(=O)N)C,0
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC.Cl,0
C[C@H](N)[C@H](O)c1cccc(c1)O,0
COc1ccc(cc1OC)S(=O)(=O)N,0
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0
CC(C)(C)OC(=O)C[C@@H](CC=C)C(=O)OC[C@@H](NC(=O)[C@H](CC=C)CC(=O)NCCO)c1ccccc1,0
COc1c(O)cc(O)cc1O,0
CC[N+](C)(C)c1cccc(O)c1.[Cl-],0
CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0
O/N=C/c1ccccc1C(F)(F)F,0
NC(=O)c1ccccc1C(=O)N,0
CCOc1ccc(cc1)S(=O)(=O)N,0
NC(=O)c1cc(ccc1Cl)S(=O)(=O)N,0
COc1ccc(cc1)C(=O)CO,0
Cc1ccccc1OC[C@@H](O)CO,0
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)/C=N/NC(=O)c1cccc(c1)C(=O)NO,0
Cc1cc(cc(c1Cl)C)O,0
CC(C)c1ccccc1O,0
CCOC(=O)c1c(C)cc(O)cc1O,0
C[C@@H](N)[C@@H](O)c1ccccc1,0
CN(C)S(=O)(=O)Nc1ccc(cc1)C(=O)O,0
CC=Cc1ccc(OC)cc1,0
NC(=O)Nc1ccc(cc1)C(=O)O,0
CNNCc1ccc(C(=O)NC(C)C)cc1,0
CC(CO)(CO)NS(=O)(=O)c1ccccc1,0
O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,0
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0
COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)C(O)C(O)C(=O)O,0
Cc1ccc(cc1N)C(=O)N,0
Cc1cc(c(cc1C)S(=O)(=O)NCCO)C,0
Clc1ccccc1/C=C/C=O,0
COc1cccc(c1C(=O)NN)OC,0
C[C@@H](COC(=O)[C@@H](CC=C)CC(=O)OC(C)(C)C)NC(=O)[C@@H](CC=C)CC(=O)N[C@@H](CO)Cc1ccccc1,0
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1.O=S(=O)(O)O,0
Cc1cccc(O)c1,0
ONC(=N)C(=O)Nc1ccccc1,0
Cc1ccc(cc1)C(=O)N(CC(=O)N)CC(=O)N,0
NC[C@@H](CC(=O)O)c1ccc(cc1)Cl,0
COC(=O)[C@@H](N)Cc1ccccc1,0
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0
N[C@@H](CC(=O)c1ccccc1N)C(=O)O,0
CNCC(=O)c1ccc(cc1)O,0
OC(=O)CCNC(=O)c1cccc(c1)[N+](=O)[O-],0
CC(C)(C)OC(=O)C[C@@H](CC=C)C(=O)O[C@@H](CNC(=O)[C@@H](CC=C)CC(=O)NCCO)c1ccccc1,0
CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,0
COc1ccccc1OCC(O)COC(N)=O,0
CC(=O)Nc1ccc(O)cc1,0
NC[C@H](O)c1ccc(c(c1)O)O,0
NNC(=O)Oc1ccccc1,0
CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,0
CC(C)(C)OC(=O)C[C@@H](CC=C)C(=O)OC[C@@H](Cc1ccccc1)NC(=O)[C@@H](CC=C)CC(=O)NCCO,0
Oc1cccc(O)c1,0
NC(=O)C[C@H](NC(=O)Cc1ccc(cc1O)O)C(=O)O,0
CC(C)(C)OC(=O)C[C@@H](CC=C)C(=O)OC[C@H](Cc1ccccc1)NC(=O)[C@H](CC=C)CC(=O)NCCO,0
CCCNC(C)C(=O)Nc1ccccc1C.Cl,0
C[C@@H](COC(=O)[C@H](CC=C)CC(=O)OC(C)(C)C)NC(=O)[C@@H](CC=C)CC(=O)N[C@@H](CO)Cc1ccccc1,0
COC(=O)[C@@H](NC(=O)c1cccc(c1O)NC=O)[C@@H](C)O,0
OC(=O)c1ccccc1OP(=O)(O)O,0
C[C@@H](N)Cc1cccc(c1)O,0
CC(C)(C)OC(=O)C[C@H](CC=C)C(=O)O[C@H](CNC(=O)[C@H](CC=C)CC(=O)NCCO)c1ccccc1,0
CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,0
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,0
CC(C)(C)OC(=O)C[C@H](CC=C)C(=O)OCCNC(=O)[C@@H](CC=C)CC(=O)N[C@@H](CO)Cc1ccccc1,0
CC(C)(C)OC(=O)C[C@H](CC=C)C(=O)O[C@H](CNC(=O)[C@@H](CC=C)CC(=O)NCCO)c1ccccc1,0
CCOc1ccc(cc1OCC)[C@@H](C)N,0
CCNC(=O)C=Cc1cccc(Br)c1,0
CCC(=O)c1ccc(O)cc1,0
NCc1cccc(c1)Cl,0
OCCNC(=O)c1ccc(cc1)C(=O)NCCO,0
CCOc1cc(NC(C)=O)ccc1C(=O)OC,0
CCOCCOc1ccccc1C(N)=O,0
OC(=O)c1ccc(c(c1O)O)O,0
COc1ccc(O)cc1,0
COc1ccc(cc1OC)C(=O)NC(CO)(CO)CO,0
NC(=O)c1ccccc1O,0
NC(=O)c1ccccc1O,0
S=C=Nc1ccc(N=C=S)cc1,0
NC[C@H](CC(=O)O)c1ccc(cc1)Cl,0
COc1ccc(cc1OC)[C@@H](CN)C(C)C,0
NC(=O)NS(=O)(=O)c1ccc(N)cc1,0
CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,0
CC(=O)Nc1ccc(C(=O)O)cc1,0
CCOC(=O)c1c(C)cc(OC)cc1O,0
CNC[C@@H](O)c1ccc(c(c1)O)O,0
NCC(=O)OCc1ccccc1,0
Cc1ccc(c(c1)C(C)(C)C)O,0
NC(=O)/C(=C/c1ccc(c(c1)O)O)C#N,0
OC(=O)CCCCc1ccc(cc1)F,0
Cc1cc(ccc1F)[C@@H](O)CCCN,0
C[C@@H](NC(=O)COc1ccccc1)C(=O)O,0
CNC(=O)c1cc(ccc1F)N,0
CN(CCN)c1ccccc1,0
CC(C)(C)OC(=O)C[C@H](CC=C)C(=O)O[C@@H](CNC(=O)[C@H](CC=C)CC(=O)NCCO)c1ccccc1,0
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1.O=C(O)C=CC(=O)O,0
COC(=O)c1ccc(cc1)CNC(=N)N,0
COc1ccc(cc1Cl)CSCCN,0
CC[C@@](N)(C(=O)O)c1ccccc1,0
CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0
COC(=O)Nc1c(cc(cc1C)C)C,0
Oc1ccc(Cl)cc1,0
C[C@H](O)C(=O)Nc1c(c(c(c(c1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I,0
NCC(=O)Nc1ccc(cc1)Br,0
Cc1cc(O)cc(C)c1Cl,0
CCNC(=O)c1cccc(c1)NS(=O)(=O)C,0
CC[C@@H](CO)NC(=O)c1ccc(cc1)N,0
NC(=S)Nc1ccc(cc1)S(=O)(=O)N,0
OC[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)/C=N/NC(=O)c1cccc(c1)C(=O)NO,0
CC(C)(C)OC(=O)C[C@@H](CC=C)C(=O)OC[C@@H](Cc1ccccc1)NC(=O)[C@H](CC=C)CC(=O)NCCO,0
CC(N)C(O)c1ccc(O)c(O)c1,0
Nc1ccccc1C(=O)CC(N)C(=O)O,0
CC(=O)Nc1ccc(cc1)CCN,0
C#CCN(C)Cc1ccccc1.Cl,0
NC(=O)c1c(c(c(c(c1F)F)N)F)F,0
O=C(CCCCCCC(=O)Nc1ccccc1)NO,0
O=C([O-])c1ccccc1O.[Na+],0
CC(C)(C)OC(=O)C[C@H](CC=C)C(=O)OC[C@@H](NC(=O)[C@H](CC=C)CC(=O)NCCO)c1ccccc1,0
COC(=O)[C@@H](N)Cc1ccc(c(c1)O)O,0
CN(C)S(=O)(=O)NCc1ccc(cc1)C,0
CC(C)(C)OC(=O)C[C@@H](CC=C)C(=O)OCCNC(=O)[C@@H](CC=C)CC(=O)N(CCO)Cc1ccccc1,0
CC(=O)Oc1ccc(O)cc1,0
CC(C)c1ccc(cc1C)NC(=O)C,0
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,0
CC(=O)CNC(=O)Cc1ccccc1,0
N[C@@H](CO)c1ccccc1,0
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,0
CS(=O)(=O)Nc1ccccc1O,0
COc1ccc(cc1)OCC(=O)NCC(=O)O,0
CNS(=O)(=O)c1cc(ccc1OC)OC,0
CN(CC(=O)Nc1ccccc1)S(=O)(=O)C,0
CC[N+](CC)(CC)CCOc1cccc(c1OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC,0
C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)/C=N/NC(=O)c1ccc(cc1)C(=O)NO,0
CC(C)(N)c1ccccc1Br,0
O=C(O)c1cc(O)c(O)c(O)c1,0
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,0
C[C@@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N,0
NC[C@@H](O)c1ccccc1,0
OC(=O)C[C@](O)(Cc1ccc(cc1)O)C(=O)O,0
COC(=O)c1ccc(O)cc1,0
NC[C@@H](CS(=O)(=O)O)c1ccc(cc1)Cl,0
CCc1ccc(cc1)NC(=N)N=C(N)N,0
CC(=O)Oc1cccc(C)c1,0
CCCCOc1ccc(CC(=O)NO)cc1,0
N[C@H](C(=O)O)c1ccc(c(c1)C(=O)O)O,0
Cc1ccccc1OCC(O)CO,0
COc1cc(C=CC(=O)O)cc(OC)c1OC,0
CC(=N)NCc1cccc(c1)CN,0
COc1ccc(C(=O)O)cc1,0
NCCc1ccc(cc1)S(=O)(=O)N,0
CC[C@@H](N)c1ccc(c(c1)C)C,0
CNC[C@@H](O)c1cccc(c1)O,0
C[C@H](COC(=O)[C@@H](CC=C)CC(=O)OC(C)(C)C)NC(=O)[C@@H](CC=C)CC(=O)N[C@@H](CO)Cc1ccccc1,0
COc1ccc(cc1)CNC(=S)NCCO,0
CCOc1cc(C=O)ccc1O,0
CN(C)CCNc1ccc(cc1)CN,0
CC(C)(C)OC(=O)C[C@H](CC=C)C(=O)OCCNC(=O)[C@@H](CC=C)CC(=O)N[C@H](CO)Cc1ccccc1,0
CN(CCO)S(=O)(=O)c1cccc(c1)C(=O)O,0
Cc1ccc(c(c1)C)OC[C@@H](O)CN,0
CNc1ccccc1C(=O)O,0
S=C=Nc1ccc(cc1)N=C=S,0
Cc1ccc(c(c1)C)S(=O)(=O)N,0
COc1ccc(c(c1)CN)OC,0
CC(C)Oc1ccccc1CCN,0
COc1cccc(c1OCCNCCO)OC,0
Cc1ccc(cc1)S(=O)(=O)NCCC(=O)O,0
COc1ccc(cc1)CNC(=S)NN,0
CC(C)(C)OC(=O)C[C@H](CC=C)C(=O)OC[C@@H](Cc1ccccc1)NC(=O)[C@@H](CC=C)CC(=O)NCCO,0
Nc1ccccc1S(=O)(=O)N,0
NNC(=O)[C@@H](N)Cc1ccccc1,0
NC(C(=O)O)C(O)c1ccc(O)c(O)c1,0
CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,0
COc1cc(O)c(C(C)=O)c(OC)c1,0
NNCCc1ccccc1.O=S(=O)(O)O,0
CC=CC(=O)N(CC)c1ccccc1C,0
CC(=O)c1c(cc(cc1CC(=O)O)O)O,0
OCCN(C(=O)CO)c1c(c(c(c(c1I)C(=O)NC[C@@H](O)CO)I)C(=O)NC[C@@H](O)CO)I,0
CC(C)(C)OC(=O)C[C@@H](CC=C)C(=O)OC[C@H](Cc1ccccc1)NC(=O)[C@@H](CC=C)CC(=O)NCCO,0
COC(=O)c1ccc(c(c1)N)C(=O)OC,0
NNCc1ccccc1,0
CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1,0
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1.Cl,0
CCCOc1cc(c(cc1C)N)C,0
CC(C)c1ccc(cc1)/C=C/C(=O)O,0
CC(C)(C)OC(=O)C[C@@H](CC=C)C(=O)OCCNC(=O)[C@@H](CC=C)CC(=O)N[C@@H](CO)Cc1ccccc1,0
CNCC(=O)c1ccc(c(c1)O)O,0
CO[C@H](CCO)[C@H](O)c1ccc(c(c1)F)O,0
CC(C)C(=O)Nc1cccc(c1)C,0
O=C(NCc1ccccc1)OCCO,0
CCCCCCOc1cccc(c1)N,0
CC(=O)N[C@@H](Cc1cccc(c1)F)C(=O)O,0
OCc1ccccc1,0
CN(C[C@@H](O)CN)S(=O)(=O)c1ccccc1,0
CC(C)(C)OC(=O)C[C@H](CC=C)C(=O)OCCNC(=O)[C@@H](CC=C)CC(=O)N(CCO)Cc1ccccc1,0
CCC(CC)c1ccc(cc1)O,0
CCN(CC)CCNC(=O)COc1ccc(OC)cc1.Cl,0
CC(=O)Nc1ccc(cc1)S(=O)(=O)CCO,0
CO[C@@H](CCO)[C@@H](O)c1ccc(c(c1)O)OC,0
O=C(CCCl)NCc1ccccc1,0
CC(C)CC(=O)Nc1ccc(cc1)C,0
CCCCC(=O)c1ccc(cc1)O,0
NC(=O)c1cccc(c1)S(=O)(=O)N,0
OC[C@@H](O)[C@@H](O)[C@@H](O)/C=N/Nc1ccccc1,0
CCCCC(O)c1ccccc1,0
O[C@@H](C(=O)O)c1ccc(cc1)F,0
COc1cc(C)c(C(=O)O)c(OC(C)=O)c1,0
NCCc1cc(c(cc1O)O)O,0
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1.Cl,0
C/C(=C\c1ccccc1)/C(=N/O)C,0
CS(=O)(=O)N[C@@H](C(=O)O)c1ccccc1,0
COC(=O)c1ccc(cc1)S(=O)(=O)N,0
NCC(O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O,0
CC(=O)Oc1c(C)cccc1C(=O)O,0
CS(=O)(=O)c1ccc(cc1)C#N,0
C#CCN(C)CCCOc1ccc(Cl)cc1Cl.Cl,0
CCCCOC(=O)c1ccc(O)cc1,0
CC(C)(C)OC(=O)C[C@H](CC=C)C(=O)OC[C@H](Cc1ccccc1)NC(=O)[C@@H](CC=C)CC(=O)NCCO,0
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,0
CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,0
CC[C@@H](N)[C@@H](O)c1ccc(c(c1)O)O,0
NNC(=S)Nc1ccccc1,0
CC(C)C(=O)Nc1cccc(c1)Cl,0
OCNC(=O)c1ccc(cc1)[N+](=O)[O-],0
CC(=O)N(C[C@@H](O)CO)c1c(c(c(c(c1I)C(=O)NC[C@@H](O)CO)I)C(=O)NC[C@@H](O)CO)I,0
COc1ccc(OC)c(C(O)C(C)N)c1.Cl,0
CC(C)(C)OC(=O)Nc1ccccc1,0
CCOC(=O)c1ccc(O)cc1,0
OCc1ccc(cc1)O,0
CNC(=O)c1ccccc1N,0
COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.O=C(O)C=CC(=O)O,0
O=C(Cc1ccccc1)NCC#N,0
CNc1ccccc1C(=O)N,0
NC(=O)NS(=O)(=O)c1ccc(cc1)N,0
C=CCc1ccc(OC)cc1,0
CC(C)(C)C(=O)OCOP(=O)(OCOC(=O)C(C)(C)C)C(C)(Oc1ccc(cc1)O)P(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C,0
CC(O)(CN)CCc1ccccc1,0
N/N=C(\C(=O)O)c1ccccc1N,0
COc1ccc(C(C)=O)c(O)c1,0
CC(C)(C)OC(=O)C[C@H](CC=C)C(=O)OC[C@H](Cc1ccccc1)NC(=O)[C@H](CC=C)CC(=O)NCCO,0
CC(C)c1cccc(C(C)C)c1O,0
CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(cc(c(c1C)C)OC)C,0
O/N=C/C(=O)Nc1ccccc1C(=O)O,0
CCCC[C@@H](O)c1ccccc1,0
Cc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,0
NCc1ccc(cc1)C(=O)O,0
Cc1cc(c(cc1C(=O)NC(=N)N)S(=O)(=O)C)S(=O)(=O)C,0
OC(=O)CNc1ccc(cc1)C(=O)O,0
CCCCCCCCCCCCCCCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,0
OC(=O)CNS(=O)(=O)c1ccccc1F,0
C[C@@H](N)C(=O)OC(C)(C)Cc1ccc(cc1)Cl,0
COc1ccc(cc1)/C=C/C,0
CCN(CC)C(=O)c1cccc(C)c1,0
C/C=C/C(=O)c1cc(ccc1O)Cl,0
CC(=O)Nc1ccc(cc1C)Cl,0
Cc1cc(c(c(c1C)C(=O)O)C)C,0
CC(C)Cc1ccc(C(C)C(=O)O)cc1,0
OCC(=O)c1ccccc1,0
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-],0
NC(=O)c1ccccc1F,0
COc1ccc(O)c(C(C)(C)C)c1,0
Cc1cc(O)ccc1Cl,0
NC(Cc1ccc(O)c(O)c1)C(=O)O,0
OCc1cccc(c1F)CO,0
Cc1cccc(C(=O)O)c1O,0
OC[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)/C=N/NC(=O)c1ccc(cc1)C(=O)NO,0
COC(=O)c1cccc(c1)OC(=O)N,0
COC(=O)C=Cc1cc(OC)c(OC)c(OC)c1,0
CNC(=O)Nc1ccc(cc1)C(=O)NC,0
OCCN[C@@H](C#N)c1ccc(cc1)F,0
CNC(=O)c1ccc(cc1)OC(=O)C,0
NCCc1ccc(O)cc1,0
CNCC(O)c1ccc(O)cc1,0
CCCCc1ccc(cc1)CC(=O)O,0
C[C@@H](N)Cc1ccc(cc1C)N(C)C,0
OCCNc1ccc(cc1[N+](=O)[O-])N(CCO)CCO,0
CN(C)CCOC(=O)COc1ccc(Cl)cc1.Cl,0
Cl.NCCc1ccc(O)c(O)c1,0
CC(C)(C)OC(=O)C[C@H](CC=C)C(=O)OC[C@@H](Cc1ccccc1)NC(=O)[C@H](CC=C)CC(=O)NCCO,0
NC(=NC(=N)Nc1cccc(c1)Cl)N,0
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,0
O=C([O-])CCCc1ccccc1.[Na+],0
COc1cc(OC)c(C(C)=O)c(O)c1C,0
Cl.NCCc1cc(O)c(O)cc1O,0
CC(C)c1cc(c(cc1NC(=O)C)C(C)C)C(C)C,0
OC(=O)c1ccc(c(c1)O)O,0
NC[C@@H](O)c1ccc(cc1)Br,0
Cl.NNCc1ccccc1,0
COC(=O)C[C@@H](CN)c1ccc(cc1)Cl,0
CCOC(=O)[C@@H](N)[C@@H](O)c1ccccc1,0
CCCCOC(=O)c1ccc(N)cc1,0
C[C@H](COC(=O)[C@@H](CC=C)CC(=O)OC(C)(C)C)NC(=O)[C@@H](CC=C)CC(=O)N[C@H](CO)Cc1ccccc1,0
Cc1ccc(O)cc1,0
